par_1,par_2,par_3,fluxo,score_total,score_medio,tipo_ciclo
PAR_052,PAR_111,PAR_109,PAR_052 → PAR_111 → PAR_109 → PAR_052,2.08,0.693,3_pares
PAR_003,PAR_070,PAR_097,PAR_003 → PAR_070 → PAR_097 → PAR_003,2.08,0.693,3_pares
PAR_027,PAR_061,PAR_073,PAR_027 → PAR_061 → PAR_073 → PAR_027,2.08,0.693,3_pares
PAR_075,PAR_103,PAR_109,PAR_075 → PAR_103 → PAR_109 → PAR_075,2.08,0.693,3_pares
PAR_070,PAR_094,PAR_103,PAR_070 → PAR_094 → PAR_103 → PAR_070,2.08,0.693,3_pares
PAR_052,PAR_053,PAR_070,PAR_052 → PAR_053 → PAR_070 → PAR_052,2.08,0.693,3_pares
PAR_021,PAR_067,PAR_094,PAR_021 → PAR_067 → PAR_094 → PAR_021,2.08,0.693,3_pares
PAR_068,PAR_075,PAR_099,PAR_068 → PAR_075 → PAR_099 → PAR_068,2.08,0.693,3_pares
PAR_015,PAR_099,PAR_069,PAR_015 → PAR_099 → PAR_069 → PAR_015,2.08,0.693,3_pares
PAR_021,PAR_034,PAR_117,PAR_021 → PAR_034 → PAR_117 → PAR_021,2.08,0.693,3_pares
PAR_037,PAR_067,PAR_061,PAR_037 → PAR_067 → PAR_061 → PAR_037,2.08,0.693,3_pares
PAR_037,PAR_068,PAR_111,PAR_037 → PAR_068 → PAR_111 → PAR_037,2.08,0.693,3_pares
PAR_029,PAR_109,PAR_055,PAR_029 → PAR_109 → PAR_055 → PAR_029,2.08,0.693,3_pares
PAR_021,PAR_070,PAR_112,PAR_021 → PAR_070 → PAR_112 → PAR_021,2.08,0.693,3_pares
PAR_030,PAR_090,PAR_037,PAR_030 → PAR_090 → PAR_037 → PAR_030,2.08,0.693,3_pares
PAR_027,PAR_117,PAR_070,PAR_027 → PAR_117 → PAR_070 → PAR_027,2.08,0.693,3_pares
PAR_021,PAR_052,PAR_093,PAR_021 → PAR_052 → PAR_093 → PAR_021,2.08,0.693,3_pares
PAR_029,PAR_069,PAR_090,PAR_029 → PAR_069 → PAR_090 → PAR_029,2.08,0.693,3_pares
PAR_027,PAR_075,PAR_101,PAR_027 → PAR_075 → PAR_101 → PAR_027,2.079,0.693,3_pares
PAR_027,PAR_075,PAR_046,PAR_027 → PAR_075 → PAR_046 → PAR_027,2.079,0.693,3_pares
PAR_026,PAR_091,PAR_061,PAR_026 → PAR_091 → PAR_061 → PAR_026,2.079,0.693,3_pares
PAR_046,PAR_053,PAR_061,PAR_046 → PAR_053 → PAR_061 → PAR_046,2.079,0.693,3_pares
PAR_068,PAR_075,PAR_111,PAR_068 → PAR_075 → PAR_111 → PAR_068,2.079,0.693,3_pares
PAR_021,PAR_052,PAR_037,PAR_021 → PAR_052 → PAR_037 → PAR_021,2.079,0.693,3_pares
PAR_032,PAR_109,PAR_052,PAR_032 → PAR_109 → PAR_052 → PAR_032,2.079,0.693,3_pares
PAR_027,PAR_037,PAR_080,PAR_027 → PAR_037 → PAR_080 → PAR_027,2.079,0.693,3_pares
PAR_034,PAR_109,PAR_052,PAR_034 → PAR_109 → PAR_052 → PAR_034,2.079,0.693,3_pares
PAR_012,PAR_038,PAR_094,PAR_012 → PAR_038 → PAR_094 → PAR_012,2.079,0.693,3_pares
PAR_012,PAR_027,PAR_109,PAR_012 → PAR_027 → PAR_109 → PAR_012,2.079,0.693,3_pares
PAR_058,PAR_101,PAR_070,PAR_058 → PAR_101 → PAR_070 → PAR_058,2.079,0.693,3_pares
PAR_037,PAR_109,PAR_058,PAR_037 → PAR_109 → PAR_058 → PAR_037,2.079,0.693,3_pares
PAR_028,PAR_034,PAR_099,PAR_028 → PAR_034 → PAR_099 → PAR_028,2.079,0.693,3_pares
PAR_002,PAR_069,PAR_034,PAR_002 → PAR_069 → PAR_034 → PAR_002,2.079,0.693,3_pares
PAR_003,PAR_037,PAR_033,PAR_003 → PAR_037 → PAR_033 → PAR_003,2.079,0.693,3_pares
PAR_030,PAR_090,PAR_075,PAR_030 → PAR_090 → PAR_075 → PAR_030,2.079,0.693,3_pares
PAR_021,PAR_052,PAR_096,PAR_021 → PAR_052 → PAR_096 → PAR_021,2.079,0.693,3_pares
PAR_046,PAR_070,PAR_058,PAR_046 → PAR_070 → PAR_058 → PAR_046,2.079,0.693,3_pares
PAR_018,PAR_101,PAR_111,PAR_018 → PAR_101 → PAR_111 → PAR_018,2.078,0.693,3_pares
PAR_034,PAR_068,PAR_075,PAR_034 → PAR_068 → PAR_075 → PAR_034,2.078,0.693,3_pares
PAR_003,PAR_027,PAR_117,PAR_003 → PAR_027 → PAR_117 → PAR_003,2.078,0.693,3_pares
PAR_034,PAR_070,PAR_110,PAR_034 → PAR_070 → PAR_110 → PAR_034,2.078,0.693,3_pares
PAR_027,PAR_075,PAR_080,PAR_027 → PAR_075 → PAR_080 → PAR_027,2.078,0.693,3_pares
PAR_003,PAR_021,PAR_112,PAR_003 → PAR_021 → PAR_112 → PAR_003,2.078,0.693,3_pares
PAR_053,PAR_101,PAR_061,PAR_053 → PAR_101 → PAR_061 → PAR_053,2.078,0.693,3_pares
PAR_069,PAR_070,PAR_076,PAR_069 → PAR_070 → PAR_076 → PAR_069,2.078,0.693,3_pares
PAR_053,PAR_070,PAR_058,PAR_053 → PAR_070 → PAR_058 → PAR_053,2.078,0.693,3_pares
PAR_027,PAR_092,PAR_080,PAR_027 → PAR_092 → PAR_080 → PAR_027,2.078,0.693,3_pares
PAR_018,PAR_099,PAR_046,PAR_018 → PAR_099 → PAR_046 → PAR_018,2.078,0.693,3_pares
PAR_032,PAR_061,PAR_045,PAR_032 → PAR_061 → PAR_045 → PAR_032,2.078,0.693,3_pares
PAR_038,PAR_069,PAR_090,PAR_038 → PAR_069 → PAR_090 → PAR_038,2.078,0.693,3_pares
PAR_027,PAR_037,PAR_039,PAR_027 → PAR_037 → PAR_039 → PAR_027,2.078,0.693,3_pares
PAR_003,PAR_070,PAR_111,PAR_003 → PAR_070 → PAR_111 → PAR_003,2.078,0.693,3_pares
PAR_015,PAR_101,PAR_109,PAR_015 → PAR_101 → PAR_109 → PAR_015,2.078,0.693,3_pares
PAR_090,PAR_094,PAR_102,PAR_090 → PAR_094 → PAR_102 → PAR_090,2.078,0.693,3_pares
PAR_021,PAR_052,PAR_075,PAR_021 → PAR_052 → PAR_075 → PAR_021,2.077,0.692,3_pares
PAR_003,PAR_075,PAR_033,PAR_003 → PAR_075 → PAR_033 → PAR_003,2.077,0.692,3_pares
PAR_015,PAR_101,PAR_021,PAR_015 → PAR_101 → PAR_021 → PAR_015,2.077,0.692,3_pares
PAR_029,PAR_070,PAR_096,PAR_029 → PAR_070 → PAR_096 → PAR_029,2.077,0.692,3_pares
PAR_046,PAR_067,PAR_075,PAR_046 → PAR_067 → PAR_075 → PAR_046,2.077,0.692,3_pares
PAR_018,PAR_032,PAR_061,PAR_018 → PAR_032 → PAR_061 → PAR_018,2.077,0.692,3_pares
PAR_034,PAR_103,PAR_069,PAR_034 → PAR_103 → PAR_069 → PAR_034,2.077,0.692,3_pares
PAR_024,PAR_070,PAR_058,PAR_024 → PAR_070 → PAR_058 → PAR_024,2.077,0.692,3_pares
PAR_069,PAR_109,PAR_110,PAR_069 → PAR_109 → PAR_110 → PAR_069,2.077,0.692,3_pares
PAR_029,PAR_037,PAR_085,PAR_029 → PAR_037 → PAR_085 → PAR_029,2.077,0.692,3_pares
PAR_034,PAR_064,PAR_117,PAR_034 → PAR_064 → PAR_117 → PAR_034,2.077,0.692,3_pares
PAR_028,PAR_109,PAR_045,PAR_028 → PAR_109 → PAR_045 → PAR_028,2.077,0.692,3_pares
PAR_051,PAR_101,PAR_109,PAR_051 → PAR_101 → PAR_109 → PAR_051,2.077,0.692,3_pares
PAR_003,PAR_111,PAR_110,PAR_003 → PAR_111 → PAR_110 → PAR_003,2.077,0.692,3_pares
PAR_015,PAR_032,PAR_037,PAR_015 → PAR_032 → PAR_037 → PAR_015,2.077,0.692,3_pares
PAR_051,PAR_099,PAR_073,PAR_051 → PAR_099 → PAR_073 → PAR_051,2.077,0.692,3_pares
PAR_061,PAR_099,PAR_068,PAR_061 → PAR_099 → PAR_068 → PAR_061,2.076,0.692,3_pares
PAR_003,PAR_034,PAR_110,PAR_003 → PAR_034 → PAR_110 → PAR_003,2.076,0.692,3_pares
PAR_061,PAR_111,PAR_068,PAR_061 → PAR_111 → PAR_068 → PAR_061,2.076,0.692,3_pares
PAR_012,PAR_021,PAR_067,PAR_012 → PAR_021 → PAR_067 → PAR_012,2.076,0.692,3_pares
PAR_027,PAR_101,PAR_061,PAR_027 → PAR_101 → PAR_061 → PAR_027,2.076,0.692,3_pares
PAR_018,PAR_103,PAR_070,PAR_018 → PAR_103 → PAR_070 → PAR_018,2.076,0.692,3_pares
PAR_012,PAR_051,PAR_091,PAR_012 → PAR_051 → PAR_091 → PAR_012,2.076,0.692,3_pares
PAR_028,PAR_061,PAR_111,PAR_028 → PAR_061 → PAR_111 → PAR_028,2.076,0.692,3_pares
PAR_007,PAR_070,PAR_053,PAR_007 → PAR_070 → PAR_053 → PAR_007,2.076,0.692,3_pares
PAR_032,PAR_094,PAR_045,PAR_032 → PAR_094 → PAR_045 → PAR_032,2.075,0.692,3_pares
PAR_038,PAR_070,PAR_093,PAR_038 → PAR_070 → PAR_093 → PAR_038,2.075,0.692,3_pares
PAR_034,PAR_109,PAR_057,PAR_034 → PAR_109 → PAR_057 → PAR_034,2.075,0.692,3_pares
PAR_021,PAR_046,PAR_052,PAR_021 → PAR_046 → PAR_052 → PAR_021,2.075,0.692,3_pares
PAR_051,PAR_053,PAR_109,PAR_051 → PAR_053 → PAR_109 → PAR_051,2.075,0.692,3_pares
PAR_026,PAR_091,PAR_094,PAR_026 → PAR_091 → PAR_094 → PAR_026,2.075,0.692,3_pares
PAR_015,PAR_080,PAR_021,PAR_015 → PAR_080 → PAR_021 → PAR_015,2.075,0.692,3_pares
PAR_014,PAR_021,PAR_099,PAR_014 → PAR_021 → PAR_099 → PAR_014,2.075,0.692,3_pares
PAR_029,PAR_090,PAR_034,PAR_029 → PAR_090 → PAR_034 → PAR_029,2.075,0.692,3_pares
PAR_033,PAR_061,PAR_070,PAR_033 → PAR_061 → PAR_070 → PAR_033,2.075,0.692,3_pares
PAR_021,PAR_061,PAR_052,PAR_021 → PAR_061 → PAR_052 → PAR_021,2.075,0.692,3_pares
PAR_037,PAR_076,PAR_090,PAR_037 → PAR_076 → PAR_090 → PAR_037,2.075,0.692,3_pares
PAR_021,PAR_037,PAR_085,PAR_021 → PAR_037 → PAR_085 → PAR_021,2.075,0.692,3_pares
PAR_028,PAR_034,PAR_046,PAR_028 → PAR_034 → PAR_046 → PAR_028,2.075,0.692,3_pares
PAR_005,PAR_090,PAR_034,PAR_005 → PAR_090 → PAR_034 → PAR_005,2.075,0.692,3_pares
PAR_029,PAR_037,PAR_110,PAR_029 → PAR_037 → PAR_110 → PAR_029,2.075,0.692,3_pares
PAR_005,PAR_070,PAR_111,PAR_005 → PAR_070 → PAR_111 → PAR_005,2.075,0.692,3_pares
PAR_067,PAR_094,PAR_099,PAR_067 → PAR_094 → PAR_099 → PAR_067,2.075,0.692,3_pares
PAR_053,PAR_090,PAR_070,PAR_053 → PAR_090 → PAR_070 → PAR_053,2.075,0.692,3_pares
PAR_032,PAR_070,PAR_109,PAR_032 → PAR_070 → PAR_109 → PAR_032,2.074,0.691,3_pares
PAR_053,PAR_068,PAR_092,PAR_053 → PAR_068 → PAR_092 → PAR_053,2.074,0.691,3_pares
PAR_021,PAR_051,PAR_080,PAR_021 → PAR_051 → PAR_080 → PAR_021,2.074,0.691,3_pares
PAR_027,PAR_061,PAR_080,PAR_027 → PAR_061 → PAR_080 → PAR_027,2.074,0.691,3_pares
PAR_075,PAR_076,PAR_090,PAR_075 → PAR_076 → PAR_090 → PAR_075,2.074,0.691,3_pares
PAR_037,PAR_058,PAR_064,PAR_037 → PAR_058 → PAR_064 → PAR_037,2.074,0.691,3_pares
PAR_021,PAR_070,PAR_097,PAR_021 → PAR_070 → PAR_097 → PAR_021,2.074,0.691,3_pares
PAR_015,PAR_053,PAR_069,PAR_015 → PAR_053 → PAR_069 → PAR_015,2.074,0.691,3_pares
PAR_045,PAR_053,PAR_061,PAR_045 → PAR_053 → PAR_061 → PAR_045,2.074,0.691,3_pares
PAR_021,PAR_064,PAR_070,PAR_021 → PAR_064 → PAR_070 → PAR_021,2.074,0.691,3_pares
PAR_037,PAR_038,PAR_090,PAR_037 → PAR_038 → PAR_090 → PAR_037,2.074,0.691,3_pares
PAR_058,PAR_061,PAR_109,PAR_058 → PAR_061 → PAR_109 → PAR_058,2.074,0.691,3_pares
PAR_053,PAR_085,PAR_070,PAR_053 → PAR_085 → PAR_070 → PAR_053,2.074,0.691,3_pares
PAR_021,PAR_057,PAR_111,PAR_021 → PAR_057 → PAR_111 → PAR_021,2.074,0.691,3_pares
PAR_007,PAR_040,PAR_061,PAR_007 → PAR_040 → PAR_061 → PAR_007,2.074,0.691,3_pares
PAR_065,PAR_101,PAR_070,PAR_065 → PAR_101 → PAR_070 → PAR_065,2.074,0.691,3_pares
PAR_038,PAR_075,PAR_057,PAR_038 → PAR_075 → PAR_057 → PAR_038,2.074,0.691,3_pares
PAR_025,PAR_080,PAR_069,PAR_025 → PAR_080 → PAR_069 → PAR_025,2.074,0.691,3_pares
PAR_003,PAR_111,PAR_112,PAR_003 → PAR_111 → PAR_112 → PAR_003,2.074,0.691,3_pares
PAR_052,PAR_053,PAR_109,PAR_052 → PAR_053 → PAR_109 → PAR_052,2.074,0.691,3_pares
PAR_034,PAR_037,PAR_103,PAR_034 → PAR_037 → PAR_103 → PAR_034,2.074,0.691,3_pares
PAR_024,PAR_090,PAR_070,PAR_024 → PAR_090 → PAR_070 → PAR_024,2.074,0.691,3_pares
PAR_007,PAR_070,PAR_027,PAR_007 → PAR_070 → PAR_027 → PAR_007,2.074,0.691,3_pares
PAR_053,PAR_110,PAR_070,PAR_053 → PAR_110 → PAR_070 → PAR_053,2.073,0.691,3_pares
PAR_003,PAR_075,PAR_040,PAR_003 → PAR_075 → PAR_040 → PAR_003,2.073,0.691,3_pares
PAR_003,PAR_034,PAR_112,PAR_003 → PAR_034 → PAR_112 → PAR_003,2.073,0.691,3_pares
PAR_075,PAR_109,PAR_110,PAR_075 → PAR_109 → PAR_110 → PAR_075,2.073,0.691,3_pares
PAR_069,PAR_070,PAR_097,PAR_069 → PAR_070 → PAR_097 → PAR_069,2.073,0.691,3_pares
PAR_024,PAR_109,PAR_052,PAR_024 → PAR_109 → PAR_052 → PAR_024,2.073,0.691,3_pares
PAR_040,PAR_070,PAR_061,PAR_040 → PAR_070 → PAR_061 → PAR_040,2.073,0.691,3_pares
PAR_003,PAR_109,PAR_099,PAR_003 → PAR_109 → PAR_099 → PAR_003,2.073,0.691,3_pares
PAR_046,PAR_058,PAR_109,PAR_046 → PAR_058 → PAR_109 → PAR_046,2.073,0.691,3_pares
PAR_027,PAR_046,PAR_080,PAR_027 → PAR_046 → PAR_080 → PAR_027,2.073,0.691,3_pares
PAR_015,PAR_099,PAR_061,PAR_015 → PAR_099 → PAR_061 → PAR_015,2.073,0.691,3_pares
PAR_021,PAR_092,PAR_091,PAR_021 → PAR_092 → PAR_091 → PAR_021,2.073,0.691,3_pares
PAR_032,PAR_075,PAR_052,PAR_032 → PAR_075 → PAR_052 → PAR_032,2.073,0.691,3_pares
PAR_021,PAR_037,PAR_110,PAR_021 → PAR_037 → PAR_110 → PAR_021,2.073,0.691,3_pares
PAR_053,PAR_068,PAR_111,PAR_053 → PAR_068 → PAR_111 → PAR_053,2.073,0.691,3_pares
PAR_034,PAR_075,PAR_103,PAR_034 → PAR_075 → PAR_103 → PAR_034,2.073,0.691,3_pares
PAR_003,PAR_037,PAR_038,PAR_003 → PAR_037 → PAR_038 → PAR_003,2.073,0.691,3_pares
PAR_007,PAR_093,PAR_034,PAR_007 → PAR_093 → PAR_034 → PAR_007,2.072,0.691,3_pares
PAR_021,PAR_032,PAR_070,PAR_021 → PAR_032 → PAR_070 → PAR_021,2.072,0.691,3_pares
PAR_003,PAR_065,PAR_101,PAR_003 → PAR_065 → PAR_101 → PAR_003,2.072,0.691,3_pares
PAR_003,PAR_027,PAR_007,PAR_003 → PAR_027 → PAR_007 → PAR_003,2.072,0.691,3_pares
PAR_028,PAR_094,PAR_111,PAR_028 → PAR_094 → PAR_111 → PAR_028,2.072,0.691,3_pares
PAR_053,PAR_070,PAR_065,PAR_053 → PAR_070 → PAR_065 → PAR_053,2.072,0.691,3_pares
PAR_025,PAR_080,PAR_037,PAR_025 → PAR_080 → PAR_037 → PAR_025,2.072,0.691,3_pares
PAR_034,PAR_109,PAR_055,PAR_034 → PAR_109 → PAR_055 → PAR_034,2.072,0.691,3_pares
PAR_016,PAR_075,PAR_052,PAR_016 → PAR_075 → PAR_052 → PAR_016,2.072,0.691,3_pares
PAR_015,PAR_101,PAR_111,PAR_015 → PAR_101 → PAR_111 → PAR_015,2.072,0.691,3_pares
PAR_027,PAR_085,PAR_070,PAR_027 → PAR_085 → PAR_070 → PAR_027,2.072,0.691,3_pares
PAR_027,PAR_090,PAR_070,PAR_027 → PAR_090 → PAR_070 → PAR_027,2.072,0.691,3_pares
PAR_021,PAR_064,PAR_055,PAR_021 → PAR_064 → PAR_055 → PAR_021,2.072,0.691,3_pares
PAR_069,PAR_070,PAR_111,PAR_069 → PAR_070 → PAR_111 → PAR_069,2.072,0.691,3_pares
PAR_003,PAR_021,PAR_097,PAR_003 → PAR_021 → PAR_097 → PAR_003,2.072,0.691,3_pares
PAR_015,PAR_099,PAR_101,PAR_015 → PAR_099 → PAR_101 → PAR_015,2.072,0.691,3_pares
PAR_003,PAR_038,PAR_092,PAR_003 → PAR_038 → PAR_092 → PAR_003,2.072,0.691,3_pares
PAR_029,PAR_037,PAR_112,PAR_029 → PAR_037 → PAR_112 → PAR_029,2.072,0.691,3_pares
PAR_003,PAR_021,PAR_099,PAR_003 → PAR_021 → PAR_099 → PAR_003,2.071,0.69,3_pares
PAR_053,PAR_117,PAR_092,PAR_053 → PAR_117 → PAR_092 → PAR_053,2.071,0.69,3_pares
PAR_034,PAR_085,PAR_069,PAR_034 → PAR_085 → PAR_069 → PAR_034,2.071,0.69,3_pares
PAR_003,PAR_021,PAR_064,PAR_003 → PAR_021 → PAR_064 → PAR_003,2.071,0.69,3_pares
PAR_007,PAR_073,PAR_111,PAR_007 → PAR_073 → PAR_111 → PAR_007,2.071,0.69,3_pares
PAR_003,PAR_109,PAR_032,PAR_003 → PAR_109 → PAR_032 → PAR_003,2.071,0.69,3_pares
PAR_029,PAR_037,PAR_109,PAR_029 → PAR_037 → PAR_109 → PAR_029,2.071,0.69,3_pares
PAR_021,PAR_052,PAR_094,PAR_021 → PAR_052 → PAR_094 → PAR_021,2.071,0.69,3_pares
PAR_014,PAR_029,PAR_094,PAR_014 → PAR_029 → PAR_094 → PAR_014,2.071,0.69,3_pares
PAR_052,PAR_064,PAR_061,PAR_052 → PAR_064 → PAR_061 → PAR_052,2.071,0.69,3_pares
PAR_061,PAR_070,PAR_076,PAR_061 → PAR_070 → PAR_076 → PAR_061,2.071,0.69,3_pares
PAR_034,PAR_093,PAR_090,PAR_034 → PAR_093 → PAR_090 → PAR_034,2.071,0.69,3_pares
PAR_027,PAR_037,PAR_068,PAR_027 → PAR_037 → PAR_068 → PAR_027,2.071,0.69,3_pares
PAR_038,PAR_069,PAR_109,PAR_038 → PAR_069 → PAR_109 → PAR_038,2.071,0.69,3_pares
PAR_067,PAR_090,PAR_070,PAR_067 → PAR_090 → PAR_070 → PAR_067,2.071,0.69,3_pares
PAR_051,PAR_053,PAR_093,PAR_051 → PAR_053 → PAR_093 → PAR_051,2.071,0.69,3_pares
PAR_007,PAR_075,PAR_111,PAR_007 → PAR_075 → PAR_111 → PAR_007,2.07,0.69,3_pares
PAR_046,PAR_052,PAR_099,PAR_046 → PAR_052 → PAR_099 → PAR_046,2.07,0.69,3_pares
PAR_021,PAR_037,PAR_112,PAR_021 → PAR_037 → PAR_112 → PAR_021,2.07,0.69,3_pares
PAR_052,PAR_067,PAR_109,PAR_052 → PAR_067 → PAR_109 → PAR_052,2.07,0.69,3_pares
PAR_034,PAR_051,PAR_101,PAR_034 → PAR_051 → PAR_101 → PAR_034,2.07,0.69,3_pares
PAR_021,PAR_055,PAR_111,PAR_021 → PAR_055 → PAR_111 → PAR_021,2.07,0.69,3_pares
PAR_058,PAR_093,PAR_061,PAR_058 → PAR_093 → PAR_061 → PAR_058,2.07,0.69,3_pares
PAR_034,PAR_110,PAR_069,PAR_034 → PAR_110 → PAR_069 → PAR_034,2.07,0.69,3_pares
PAR_053,PAR_068,PAR_061,PAR_053 → PAR_068 → PAR_061 → PAR_053,2.07,0.69,3_pares
PAR_027,PAR_055,PAR_090,PAR_027 → PAR_055 → PAR_090 → PAR_027,2.07,0.69,3_pares
PAR_027,PAR_045,PAR_101,PAR_027 → PAR_045 → PAR_101 → PAR_027,2.07,0.69,3_pares
PAR_029,PAR_075,PAR_109,PAR_029 → PAR_075 → PAR_109 → PAR_029,2.07,0.69,3_pares
PAR_034,PAR_064,PAR_057,PAR_034 → PAR_064 → PAR_057 → PAR_034,2.07,0.69,3_pares
PAR_061,PAR_110,PAR_109,PAR_061 → PAR_110 → PAR_109 → PAR_061,2.07,0.69,3_pares
PAR_015,PAR_099,PAR_094,PAR_015 → PAR_099 → PAR_094 → PAR_015,2.07,0.69,3_pares
PAR_021,PAR_058,PAR_094,PAR_021 → PAR_058 → PAR_094 → PAR_021,2.07,0.69,3_pares
PAR_029,PAR_037,PAR_076,PAR_029 → PAR_037 → PAR_076 → PAR_029,2.07,0.69,3_pares
PAR_014,PAR_111,PAR_037,PAR_014 → PAR_111 → PAR_037 → PAR_014,2.07,0.69,3_pares
PAR_003,PAR_027,PAR_085,PAR_003 → PAR_027 → PAR_085 → PAR_003,2.07,0.69,3_pares
PAR_003,PAR_021,PAR_032,PAR_003 → PAR_021 → PAR_032 → PAR_003,2.069,0.69,3_pares
PAR_061,PAR_091,PAR_069,PAR_061 → PAR_091 → PAR_069 → PAR_061,2.069,0.69,3_pares
PAR_007,PAR_034,PAR_099,PAR_007 → PAR_034 → PAR_099 → PAR_007,2.069,0.69,3_pares
PAR_051,PAR_099,PAR_080,PAR_051 → PAR_099 → PAR_080 → PAR_051,2.069,0.69,3_pares
PAR_039,PAR_051,PAR_099,PAR_039 → PAR_051 → PAR_099 → PAR_039,2.069,0.69,3_pares
PAR_075,PAR_099,PAR_085,PAR_075 → PAR_099 → PAR_085 → PAR_075,2.069,0.69,3_pares
PAR_046,PAR_052,PAR_111,PAR_046 → PAR_052 → PAR_111 → PAR_046,2.069,0.69,3_pares
PAR_021,PAR_029,PAR_037,PAR_021 → PAR_029 → PAR_037 → PAR_021,2.069,0.69,3_pares
PAR_018,PAR_101,PAR_027,PAR_018 → PAR_101 → PAR_027 → PAR_018,2.069,0.69,3_pares
PAR_003,PAR_015,PAR_103,PAR_003 → PAR_015 → PAR_103 → PAR_003,2.069,0.69,3_pares
PAR_094,PAR_103,PAR_096,PAR_094 → PAR_103 → PAR_096 → PAR_094,2.069,0.69,3_pares
PAR_051,PAR_053,PAR_096,PAR_051 → PAR_053 → PAR_096 → PAR_051,2.069,0.69,3_pares
PAR_003,PAR_027,PAR_090,PAR_003 → PAR_027 → PAR_090 → PAR_003,2.069,0.69,3_pares
PAR_040,PAR_070,PAR_094,PAR_040 → PAR_070 → PAR_094 → PAR_040,2.069,0.69,3_pares
PAR_034,PAR_064,PAR_085,PAR_034 → PAR_064 → PAR_085 → PAR_034,2.069,0.69,3_pares
PAR_051,PAR_099,PAR_094,PAR_051 → PAR_099 → PAR_094 → PAR_051,2.069,0.69,3_pares
PAR_040,PAR_090,PAR_094,PAR_040 → PAR_090 → PAR_094 → PAR_040,2.069,0.69,3_pares
PAR_021,PAR_046,PAR_085,PAR_021 → PAR_046 → PAR_085 → PAR_021,2.069,0.69,3_pares
PAR_034,PAR_120,PAR_090,PAR_034 → PAR_120 → PAR_090 → PAR_034,2.069,0.69,3_pares
PAR_015,PAR_080,PAR_034,PAR_015 → PAR_080 → PAR_034 → PAR_015,2.069,0.69,3_pares
PAR_027,PAR_045,PAR_080,PAR_027 → PAR_045 → PAR_080 → PAR_027,2.069,0.69,3_pares
PAR_029,PAR_075,PAR_076,PAR_029 → PAR_075 → PAR_076 → PAR_029,2.069,0.69,3_pares
PAR_029,PAR_070,PAR_053,PAR_029 → PAR_070 → PAR_053 → PAR_029,2.069,0.69,3_pares
PAR_021,PAR_029,PAR_075,PAR_021 → PAR_029 → PAR_075 → PAR_021,2.068,0.689,3_pares
PAR_053,PAR_103,PAR_092,PAR_053 → PAR_103 → PAR_092 → PAR_053,2.068,0.689,3_pares
PAR_053,PAR_075,PAR_103,PAR_053 → PAR_075 → PAR_103 → PAR_053,2.068,0.689,3_pares
PAR_053,PAR_109,PAR_070,PAR_053 → PAR_109 → PAR_070 → PAR_053,2.068,0.689,3_pares
PAR_021,PAR_061,PAR_110,PAR_021 → PAR_061 → PAR_110 → PAR_021,2.068,0.689,3_pares
PAR_024,PAR_037,PAR_103,PAR_024 → PAR_037 → PAR_103 → PAR_024,2.068,0.689,3_pares
PAR_028,PAR_109,PAR_103,PAR_028 → PAR_109 → PAR_103 → PAR_028,2.068,0.689,3_pares
PAR_034,PAR_120,PAR_070,PAR_034 → PAR_120 → PAR_070 → PAR_034,2.068,0.689,3_pares
PAR_024,PAR_070,PAR_109,PAR_024 → PAR_070 → PAR_109 → PAR_024,2.068,0.689,3_pares
PAR_064,PAR_110,PAR_075,PAR_064 → PAR_110 → PAR_075 → PAR_064,2.068,0.689,3_pares
PAR_034,PAR_085,PAR_075,PAR_034 → PAR_085 → PAR_075 → PAR_034,2.068,0.689,3_pares
PAR_012,PAR_027,PAR_101,PAR_012 → PAR_027 → PAR_101 → PAR_012,2.068,0.689,3_pares
PAR_016,PAR_070,PAR_037,PAR_016 → PAR_070 → PAR_037 → PAR_016,2.068,0.689,3_pares
PAR_034,PAR_099,PAR_090,PAR_034 → PAR_099 → PAR_090 → PAR_034,2.068,0.689,3_pares
PAR_034,PAR_051,PAR_080,PAR_034 → PAR_051 → PAR_080 → PAR_034,2.068,0.689,3_pares
PAR_033,PAR_109,PAR_046,PAR_033 → PAR_109 → PAR_046 → PAR_033,2.068,0.689,3_pares
PAR_018,PAR_080,PAR_027,PAR_018 → PAR_080 → PAR_027 → PAR_018,2.068,0.689,3_pares
PAR_037,PAR_053,PAR_058,PAR_037 → PAR_053 → PAR_058 → PAR_037,2.067,0.689,3_pares
PAR_005,PAR_021,PAR_111,PAR_005 → PAR_021 → PAR_111 → PAR_005,2.067,0.689,3_pares
PAR_034,PAR_103,PAR_080,PAR_034 → PAR_103 → PAR_080 → PAR_034,2.067,0.689,3_pares
PAR_015,PAR_053,PAR_061,PAR_015 → PAR_053 → PAR_061 → PAR_015,2.067,0.689,3_pares
PAR_030,PAR_075,PAR_064,PAR_030 → PAR_075 → PAR_064 → PAR_030,2.067,0.689,3_pares
PAR_005,PAR_069,PAR_111,PAR_005 → PAR_069 → PAR_111 → PAR_005,2.067,0.689,3_pares
PAR_034,PAR_099,PAR_085,PAR_034 → PAR_099 → PAR_085 → PAR_034,2.067,0.689,3_pares
PAR_005,PAR_090,PAR_027,PAR_005 → PAR_090 → PAR_027 → PAR_005,2.067,0.689,3_pares
PAR_058,PAR_093,PAR_094,PAR_058 → PAR_093 → PAR_094 → PAR_058,2.067,0.689,3_pares
